customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2079,1,0.0,1,1,0.31474354961713946,1,2,0,0,0,2,0,2,2,0,1,2,0.34143344368467365,2613,0
4535,0,0.0,0,1,-1.2656123983782481,1,0,1,2,0,0,0,0,0,0,1,3,0.3107382104372349,5668,1
609,1,0.0,0,0,-0.3741295559193116,1,0,0,0,0,0,0,2,2,1,1,0,0.02963449543437567,922,0
5881,1,0.0,0,0,-1.1440465562247568,1,0,1,0,0,2,2,0,2,0,1,2,0.853559177339309,3083,0
1534,1,0.0,0,1,0.23369965484814523,1,2,1,0,2,0,0,0,0,0,1,3,0.5773020781123603,2732,0
860,1,0.0,1,1,0.8010069182311049,1,2,2,1,1,1,1,1,1,2,0,3,-1.2660274553259314,417,0
2886,1,0.0,1,1,-0.13099787161232884,1,0,0,0,0,2,2,2,2,2,0,3,0.3737442155240828,1683,0
2872,1,0.0,0,1,0.6389191286931164,1,2,0,2,0,2,0,2,2,1,1,1,0.47713868541019216,3173,0
755,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,0,-1.445352239034652,1480,0
5175,0,0.0,0,0,-0.4146515033038087,1,0,1,2,0,0,2,0,2,0,1,2,0.8099396353561064,1460,0
1068,0,0.0,0,0,0.43630939177063083,1,2,1,2,2,2,2,2,2,2,0,1,1.6500197031807442,4134,0
5355,1,0.0,0,0,-1.1035246088402597,1,0,1,0,0,0,0,2,0,0,1,2,0.536913613313099,3547,1
3548,1,0.0,1,1,0.7604849708466078,1,2,1,2,2,0,2,2,2,1,0,1,1.4884658439836984,4697,0
2792,1,0.0,0,0,1.5709239185365502,1,0,2,1,1,1,1,1,1,2,1,1,-1.4243502373390362,643,0
1593,0,0.0,1,1,0.23369965484814523,1,0,0,2,2,0,2,2,2,1,0,1,0.5272203817612763,2658,1
4800,1,0.0,1,0,0.11213381269465388,1,2,1,0,0,0,2,2,0,0,1,1,0.8891010263626588,2813,0
6142,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,1,2,-0.6198120185377485,3748,0
5049,0,0.0,1,1,-0.9414368193022712,1,0,0,2,0,0,0,0,0,1,0,3,-0.4970310855479936,3600,0
3515,0,0.0,1,0,0.8010069182311049,1,2,1,0,2,0,2,2,2,0,1,1,1.2509816709640413,4322,0
6601,0,0.0,1,1,0.11213381269465388,1,0,2,1,1,1,1,1,1,2,1,3,-1.4259657759310065,5709,0
6682,0,0.0,0,0,-0.9819587666867683,1,0,2,1,1,1,1,1,1,1,1,3,-1.4469677776266225,1070,0
1638,1,0.0,0,0,0.5578752339241222,1,2,1,0,2,2,0,2,0,1,1,1,0.9989576506166501,3761,0
75,0,0.0,0,0,-1.0224807140712655,1,2,1,0,0,0,0,0,0,0,1,2,0.31881590339708715,4306,1
1985,0,0.0,0,0,-1.225090450993751,1,2,1,0,0,2,0,0,0,0,0,3,0.536913613313099,988,1
3020,1,0.0,1,1,1.4493580763830587,1,2,0,0,2,2,2,0,2,1,1,0,0.3818219084839351,4426,1
4738,0,0.0,0,0,0.43630939177063083,1,2,1,0,2,2,0,2,2,2,1,2,1.3123721374589186,4031,1
1419,0,0.0,0,0,1.4493580763830587,1,2,0,2,2,2,2,2,2,2,1,2,0.7808599407006384,5017,0
5664,0,0.0,0,0,0.152655760079151,1,0,1,0,2,0,0,2,2,0,1,1,0.9957265734327089,3087,0
924,1,0.0,1,0,1.2467483394605732,1,2,1,0,2,2,0,2,2,0,1,2,1.273599211251628,5270,1
4885,0,0.0,1,0,1.5709239185365502,1,2,0,2,2,2,2,2,2,2,0,1,0.7033140882860562,5054,0
5324,0,0.0,1,1,1.3683141816140645,1,2,0,2,2,2,0,0,0,0,1,0,0.1120269636248689,3834,0
6792,1,0.0,0,0,1.2467483394605732,1,0,2,1,1,1,1,1,1,1,0,3,-1.4049637742353906,596,0
4197,0,0.0,0,1,0.35526549700163657,1,0,2,1,1,1,1,1,1,1,1,1,-1.413041467195243,6250,0
1370,0,0.0,0,0,-1.225090450993751,1,0,1,0,0,0,0,2,2,0,1,2,0.853559177339309,1169,1
6332,0,0.0,1,0,1.5304019711520531,1,0,2,1,1,1,1,1,1,2,0,0,-1.4388900846667703,558,0
346,1,0.0,1,1,0.19317770746364812,1,2,0,2,0,2,2,0,0,2,1,1,-0.03821812542838381,1916,0
3651,1,0.0,0,1,-0.6172612402262942,1,0,0,0,0,0,0,0,0,1,0,3,-0.6262741729056301,5385,0
126,1,0.0,1,1,-1.1440465562247568,1,2,1,0,2,2,0,0,0,0,1,0,0.6726188550386174,3201,1
3191,0,0.0,0,0,-0.9009148719177741,1,0,1,0,0,0,0,0,2,0,1,0,0.5256048431693059,6194,1
6344,1,0.0,1,0,1.2872702868450703,1,2,1,0,2,0,2,2,2,2,1,2,1.3333741391545346,5392,0
6931,1,0.0,1,1,0.3957874443861337,1,2,1,2,0,0,0,2,2,1,0,2,1.0700413486633498,3433,0
6545,1,0.0,0,1,-1.1035246088402597,1,0,2,1,1,1,1,1,1,0,0,3,-1.4146570057872132,6133,0
3717,0,0.0,0,0,0.35526549700163657,1,0,1,0,2,0,2,2,2,2,1,0,1.1249696607903454,3385,0
60,1,0.0,1,0,1.0441386025380877,1,0,0,0,0,2,0,0,0,1,0,1,-0.44210277342099813,2484,0
3669,0,0.0,0,0,0.5983971813086193,1,0,2,1,1,1,1,1,1,2,1,3,-1.4033482356434204,6432,0
2506,1,0.0,0,0,-0.5767392928417971,1,0,1,0,0,0,2,0,0,0,1,0,0.38505298566787627,673,0
683,1,0.0,0,0,-1.1035246088402597,1,0,1,0,0,2,0,2,2,0,0,0,1.0506548855597047,4173,1
6406,1,0.0,1,0,-0.3741295559193116,1,0,0,2,0,0,0,0,2,0,1,0,-0.1303038251706997,742,0
5191,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.448583316218593,1478,0
6739,1,0.0,1,0,1.5709239185365502,1,2,1,0,0,2,0,2,2,1,1,1,1.1201230450144344,5482,0
2457,1,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,2,2,2,2,1,1,1.5708583121741917,6074,0
4652,1,0.0,1,1,0.03108991792565964,1,0,2,1,1,1,1,1,1,1,0,3,-1.4017326970514496,5456,0
159,1,0.0,0,0,-1.225090450993751,1,2,1,0,0,0,0,2,0,0,1,2,0.7000830111021155,1358,1
1930,0,0.0,1,1,0.9630947077690933,1,2,1,0,2,2,2,0,2,1,1,1,1.1556648940377843,4643,0
4872,1,0.0,0,0,0.19317770746364812,1,0,1,0,2,0,0,2,2,0,1,1,1.0377305768239407,3150,0
5093,0,0.0,0,0,0.43630939177063083,1,2,0,0,2,2,2,2,2,1,0,1,0.6823120865904401,3162,0
6762,0,0.0,1,0,-0.2930856611503173,1,2,1,0,0,2,2,2,2,0,1,0,1.3236809076027118,2222,1
1979,0,0.0,0,0,1.165704444691579,1,2,0,2,2,2,2,2,2,2,0,2,0.829326098459752,4438,0
4032,1,0.0,0,0,-0.6172612402262942,1,2,1,0,0,2,2,0,0,1,0,2,0.7356248601254654,751,0
4010,0,0.0,1,0,0.35526549700163657,1,0,1,0,2,2,2,0,0,1,1,0,0.7178539356137904,2895,0
4904,1,0.0,0,0,-1.2656123983782481,1,0,0,0,2,0,0,0,0,0,0,3,-0.4307940032772049,4232,1
3655,1,0.0,0,0,-1.2656123983782481,1,2,1,0,2,0,0,0,2,0,1,1,0.8680990246670427,6327,1
4667,1,0.0,0,0,0.6389191286931164,1,2,1,0,2,2,0,2,2,2,1,0,1.4254598388968505,4285,0
6213,1,0.0,0,0,0.47683133915512793,1,2,1,0,0,2,0,0,2,0,1,3,0.853559177339309,3475,0
3924,1,0.0,0,1,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,0,2,-0.6456606360092757,3734,0
2518,0,0.0,0,0,-0.21204176638132308,1,2,1,0,0,0,0,2,2,0,1,0,1.021575190904236,2243,0
7024,0,0.0,0,0,-0.5362173454573,1,0,2,1,1,1,1,1,1,0,0,3,-1.4243502373390362,3164,0
2068,0,0.0,0,0,1.3683141816140645,1,2,0,2,2,2,2,2,2,2,1,1,0.8422504071955155,4887,0
4677,0,0.0,0,0,0.07161186531015676,1,0,1,0,2,0,0,0,0,0,1,1,0.3220469805810284,2181,1
4156,0,0.0,1,1,-0.3741295559193116,1,0,2,1,1,1,1,1,1,1,0,3,-1.419503621563125,3545,0
1566,0,0.0,0,0,-0.009432029458837478,1,0,2,1,1,1,1,1,1,1,0,0,-1.4291968531149475,5062,0
6640,0,0.0,0,0,-0.860392924533277,1,0,2,1,1,1,1,1,1,1,0,1,-1.419503621563125,2010,0
670,1,0.0,1,1,1.489880023767556,1,2,1,0,0,2,0,2,2,0,1,1,1.1459716624859617,5523,1
2135,0,0.0,1,0,1.4493580763830587,1,0,0,2,0,0,2,0,0,1,0,0,-0.2611624511203069,3294,0
3906,1,0.0,0,0,-0.4956953980728029,1,0,2,1,1,1,1,1,1,2,1,3,-1.430812391706918,3581,0
5396,1,0.0,0,0,1.6114458659210473,1,0,2,1,1,1,1,1,1,2,1,1,-1.4275813145229772,862,0
3329,1,0.0,1,1,1.1251824973070819,1,2,1,2,0,2,0,2,0,1,1,0,1.0151130365363548,4792,0
3366,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4243502373390362,1492,1
5666,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4340434688908588,1486,1
2921,0,0.0,1,0,0.5578752339241222,1,2,2,1,1,1,1,1,1,1,1,0,-1.2773362254697245,126,0
3721,0,0.0,1,0,-0.13099787161232884,1,2,1,0,0,0,0,0,0,0,1,2,0.3543577524204375,1765,0
4233,1,0.0,0,0,0.7604849708466078,1,2,1,0,2,2,2,0,0,0,1,2,0.7550113232291107,3795,0
5618,0,0.0,1,1,-0.6577831876107914,1,0,1,0,2,0,0,0,0,0,0,0,0.2994294402934419,364,0
3280,1,0.0,1,0,1.5304019711520531,1,2,1,0,2,2,2,0,2,2,1,0,1.1217385836064047,5414,0
3734,0,0.0,1,1,0.31474354961713946,1,2,2,1,1,1,1,1,1,2,1,3,-1.2660274553259314,53,0
391,0,0.0,1,1,-0.4146515033038087,1,0,1,0,2,0,0,0,2,0,0,2,0.6241526972795037,1406,1
1522,0,0.0,1,1,-1.1035246088402597,1,2,2,1,1,1,1,1,1,0,1,3,-1.282182841245636,584,0
3978,0,0.0,0,0,-1.0224807140712655,1,0,1,0,0,0,0,0,0,0,1,0,0.1895728160394506,4328,0
5445,1,0.0,0,1,-0.13099787161232884,1,2,1,0,2,2,2,0,2,1,0,1,1.1815135115093116,2446,0
2765,1,0.0,1,1,0.47683133915512793,1,2,2,1,1,1,1,1,1,1,0,3,-1.236947760670463,214,0
6164,0,0.0,1,1,-0.9009148719177741,1,2,1,0,0,0,0,0,2,0,0,2,0.7097762426539381,6237,0
3044,1,0.0,0,0,-0.5767392928417971,1,2,1,0,0,0,0,0,0,0,1,0,0.37535975411605316,720,0
4362,0,0.0,1,0,1.4493580763830587,1,2,0,2,0,0,2,0,0,1,0,0,-0.18523213729769533,3399,0
6399,0,0.0,1,1,1.165704444691579,1,0,2,1,1,1,1,1,1,0,1,3,-1.4405056232587408,340,1
1476,1,0.0,0,0,-1.225090450993751,1,0,0,2,0,2,0,0,0,0,0,2,-0.3403238421268592,353,0
2052,1,0.0,0,0,-0.8198709771487799,1,0,0,0,0,0,0,0,0,0,1,0,-0.6004255554341029,4345,1
4293,1,0.0,1,0,0.35526549700163657,1,0,2,1,1,1,1,1,1,2,1,2,-1.4291968531149475,6319,0
3512,1,0.0,1,0,0.152655760079151,1,0,2,1,1,1,1,1,1,1,0,0,-1.3936550040915974,5624,0
3058,1,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,2,2,2,2,1,1,1.617708931341335,6196,0
4163,1,0.0,1,0,0.11213381269465388,1,2,1,0,0,0,2,0,2,0,1,0,0.8357882528276336,2744,0
2501,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,2,2,0,0,0,0,3,-0.28862660718380473,4559,0
525,0,0.0,1,1,-0.6577831876107914,1,2,1,2,0,2,2,2,2,0,1,2,1.5821670823179852,1456,0
118,0,0.0,1,0,0.8820508130000991,1,2,1,2,2,2,2,2,2,1,1,3,1.6370953944449806,4944,0
2042,0,0.0,0,1,-0.5767392928417971,1,2,0,2,0,0,0,0,2,0,0,2,0.02640341825043448,311,0
1285,0,0.0,1,0,0.152655760079151,1,0,1,0,0,0,0,0,2,0,0,2,0.5304514589452175,2539,0
5505,0,0.0,0,0,1.1251824973070819,1,2,1,0,2,2,0,2,2,0,1,2,1.3543761408501507,5156,1
2882,0,0.0,0,0,-1.2656123983782481,1,0,1,0,0,0,0,0,0,0,0,3,0.17987958448762792,5447,1
502,0,0.0,1,1,0.8010069182311049,1,2,2,1,1,1,1,1,1,2,1,0,-1.2579497623660791,498,0
3657,1,0.0,1,1,-0.9819587666867683,1,0,1,0,0,2,0,2,2,0,1,2,0.9941110348407385,5819,0
743,1,0.0,1,1,1.6114458659210473,1,0,1,2,2,0,2,2,2,2,0,0,1.341451832114387,5832,0
6063,0,0.0,0,0,1.2872702868450703,1,2,2,1,1,1,1,1,1,1,0,3,-1.2692585325098722,1119,0
155,0,0.0,1,1,-0.17151981899682595,1,0,1,0,0,0,0,0,2,0,1,2,0.5514534606408331,1859,1
3354,0,0.0,1,0,1.165704444691579,1,2,2,1,1,1,1,1,1,2,0,3,-1.278951764061695,769,0
5905,0,0.0,0,0,-0.3336076085348144,1,2,1,0,2,2,0,2,2,0,1,2,1.2978322901311847,2139,0
3638,1,0.0,1,1,-0.17151981899682595,1,0,1,0,2,2,2,2,0,1,0,0,0.9343361069378318,2403,0
643,0,0.0,1,1,-0.09047592422783171,1,0,0,0,2,2,2,2,2,2,0,0,0.5433757676809808,2004,0
2967,1,0.0,1,0,-1.225090450993751,1,0,2,1,1,1,1,1,1,0,0,3,-1.4211191601550952,3254,0
1004,1,0.0,0,0,-1.2656123983782481,1,2,1,0,0,0,0,0,0,0,1,2,0.3592043681963486,5768,0
3315,1,0.0,0,1,-1.0630026614557626,1,0,2,1,1,1,1,1,1,0,0,3,-1.4324279302988885,6,0
4686,0,0.0,1,0,-0.3336076085348144,1,0,0,0,2,0,0,2,2,0,1,0,0.1766485073036872,1076,0
602,1,0.0,1,1,-1.1440465562247568,1,2,1,0,0,2,0,2,2,0,0,2,1.2008999746129572,3297,1
2688,1,0.0,0,0,-1.0224807140712655,1,2,1,0,2,0,0,2,2,0,1,2,1.1572804326297546,5337,1
4231,1,0.0,1,1,1.6114458659210473,1,2,1,0,2,0,0,2,0,1,1,2,0.8309416370517224,5256,0
6287,0,0.0,0,1,0.47683133915512793,1,0,2,1,1,1,1,1,1,2,0,3,-1.4243502373390362,6263,0
3243,0,0.0,1,1,-0.7793490297642828,1,0,0,0,0,0,0,0,2,0,0,2,-0.2595469125283363,5689,1
2505,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,2,0,1,2,-0.29024214577577506,4558,1
895,1,0.0,1,0,-0.9414368193022712,1,0,0,0,0,2,0,2,2,0,1,3,0.1960349704073325,4670,0
2879,1,0.0,1,0,-0.3336076085348144,1,0,0,2,0,0,2,0,0,0,0,3,-0.33547722635094784,578,0
6615,0,0.0,1,1,-1.2656123983782481,1,0,1,0,2,0,0,0,0,0,1,2,0.3462800594605852,5723,1
1618,1,0.0,0,0,-0.3336076085348144,1,2,1,0,2,0,0,0,0,0,1,2,0.5256048431693059,1432,1
3092,0,0.0,1,1,-1.0224807140712655,1,0,0,2,2,2,2,2,0,0,1,2,0.3785908312999944,4597,0
190,1,0.0,0,0,-1.1035246088402597,1,0,1,0,0,0,2,2,2,0,1,2,1.0377305768239407,3856,1
4416,0,0.0,0,1,-0.6983051349952885,1,0,1,0,0,0,0,0,0,0,0,0,0.162108659975953,6520,1
328,1,0.0,1,1,-0.860392924533277,1,0,2,1,1,1,1,1,1,2,0,3,-1.4324279302988885,1887,0
3656,0,0.0,1,0,1.6114458659210473,1,2,1,0,2,2,2,2,2,1,1,0,1.4383841476326142,6026,0
4215,0,0.0,1,1,-0.9819587666867683,1,0,1,0,2,0,0,2,0,0,1,2,0.632230390239356,5384,1
5655,1,0.0,1,1,1.6114458659210473,1,2,1,0,0,0,0,0,2,2,1,1,0.6629256234867947,5005,0
6422,0,0.0,0,0,-0.6983051349952885,1,2,1,0,2,0,0,2,2,0,1,2,1.168589202773548,763,0
2553,1,0.0,0,0,1.6114458659210473,1,2,0,0,2,2,2,2,2,2,1,0,0.7953997880283721,5047,0
5936,1,0.0,0,1,-1.2656123983782481,1,2,1,0,0,0,0,0,0,0,1,2,0.33497128931679176,5718,1
2484,1,0.0,1,1,1.2467483394605732,1,2,1,0,2,2,0,2,2,2,1,0,1.3188342918268003,5265,0
4822,0,0.0,0,0,-1.225090450993751,1,0,0,0,2,0,0,2,0,0,1,2,-0.1609990584181385,270,0
261,0,0.0,1,0,-1.225090450993751,1,0,1,2,0,0,0,0,0,0,1,2,0.3365868279087626,711,1
4661,1,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4081948514193317,1614,0
2902,1,0.0,1,0,-0.17151981899682595,1,0,0,2,2,0,2,0,0,0,0,3,-0.09960859192326114,1320,0
339,0,0.0,1,0,1.5304019711520531,1,0,2,1,1,1,1,1,1,2,0,0,-1.4275813145229772,725,0
5528,0,0.0,0,0,-0.8198709771487799,1,2,1,2,2,2,0,0,2,0,1,0,1.154049355445814,436,1
3057,1,0.0,0,0,0.07161186531015676,1,2,1,2,2,2,2,2,2,1,0,1,1.6887926293880353,3337,0
2781,0,0.0,1,1,1.5304019711520531,1,2,0,2,0,0,0,0,2,1,0,0,0.039327726986198325,3873,0
5543,0,0.0,1,1,0.8010069182311049,1,0,1,2,0,2,2,0,0,0,1,0,0.6483857761590606,3681,0
4068,1,0.0,0,1,1.489880023767556,1,2,0,2,2,2,2,2,0,2,1,1,0.49975622569777867,4572,0
6342,1,0.0,0,1,-0.860392924533277,1,2,1,0,0,2,0,0,0,0,1,3,0.45290560653063533,6217,0
5129,1,0.0,1,0,-1.225090450993751,1,0,1,0,0,0,2,2,2,0,1,2,0.9763401103290636,1155,1
3241,0,0.0,1,1,-1.0630026614557626,1,2,1,0,0,0,2,0,0,0,1,2,0.5336825361291582,4252,1
780,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4259657759310065,1491,0
6028,1,0.0,0,0,1.165704444691579,1,2,1,2,0,2,0,2,2,0,1,2,1.3721470653618257,5094,0
6127,0,0.0,0,0,0.9630947077690933,1,2,1,0,2,0,2,2,2,0,1,0,1.3398362935224164,4852,0
1698,1,0.0,0,0,-0.09047592422783171,1,2,1,2,2,2,2,0,0,0,1,1,1.0021887278005908,2464,0
6624,1,0.0,0,0,0.31474354961713946,1,2,1,0,0,2,2,2,2,0,0,0,1.3188342918268003,3525,1
2431,0,0.0,0,0,-0.17151981899682595,1,0,0,2,0,0,2,0,0,1,0,3,-0.31285968606336156,982,0
5333,1,0.0,0,0,-0.8198709771487799,1,0,2,1,1,1,1,1,1,0,0,1,-1.419503621563125,2296,0
3664,1,0.0,1,1,1.4088361289985616,1,2,1,0,2,2,0,2,2,1,1,2,1.3382207549304461,5492,0
622,1,0.0,1,1,0.9225727603845962,1,2,1,0,0,0,0,0,2,0,0,0,0.695236395326204,3991,0
4843,0,0.0,0,0,-0.3741295559193116,1,2,1,0,0,0,0,0,0,0,0,0,0.37535975411605316,1280,1
5955,1,0.0,1,0,0.07161186531015676,1,2,1,0,0,2,0,2,2,0,1,2,1.1653581255896068,3017,1
516,1,0.0,0,0,0.8010069182311049,1,0,1,2,0,2,0,2,0,1,0,2,0.8810233334028065,4006,0
2497,1,0.0,1,1,1.0441386025380877,1,2,1,0,2,0,2,2,0,1,1,1,0.9924954962487682,4510,0
5389,1,0.0,1,1,0.11213381269465388,1,0,2,1,1,1,1,1,1,2,0,3,-1.4340434688908588,5417,0
5733,0,0.0,1,1,-0.3336076085348144,1,0,2,1,1,1,1,1,1,2,1,1,-1.385577311131745,4150,0
971,1,0.0,1,1,1.5304019711520531,1,0,2,1,1,1,1,1,1,2,0,1,-1.419503621563125,656,0
2964,1,0.0,0,0,-1.225090450993751,1,0,1,0,0,0,0,2,0,0,1,2,0.5159116116174832,1251,0
6539,0,0.0,0,0,-1.2656123983782481,1,2,1,0,0,0,0,0,2,0,1,2,0.6790810094064994,6206,1
3802,1,0.0,0,0,-0.8198709771487799,1,2,1,0,0,2,0,2,0,0,1,2,0.8260950212758109,42,0
422,0,0.0,1,0,1.2467483394605732,1,2,1,0,2,0,0,0,0,0,1,0,0.5676088465605377,4257,0
4132,0,0.0,1,1,0.03108991792565964,1,0,0,2,2,2,0,0,0,1,1,3,-0.17876998292981341,1557,0
6295,0,0.0,1,0,1.489880023767556,1,0,1,0,2,0,0,2,2,1,1,1,1.023190729496207,5344,0
3841,0,0.0,1,1,1.1251824973070819,1,0,0,0,2,2,2,2,2,2,1,0,0.536913613313099,4191,0
4867,0,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,2,2,2,2,1,0,1.5870136980938963,6111,0
1910,0,0.0,0,0,-0.860392924533277,1,2,0,0,0,0,0,0,2,0,1,3,-0.16261459701010886,4922,0
1981,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,3,-1.4356590074828295,1485,0
923,1,0.0,0,0,-0.9009148719177741,1,2,1,0,0,0,0,2,0,0,1,0,0.7130073198378789,6154,1
5069,1,0.0,1,1,0.07161186531015676,1,0,1,0,0,0,0,0,2,1,1,0,0.4836008397780741,2292,0
4963,1,0.0,1,1,0.27422160223264236,1,0,1,0,2,0,0,2,0,0,1,3,0.7210850127977312,2843,1
1752,0,0.0,0,0,1.3277922342295674,1,2,1,0,2,0,2,2,2,1,1,0,1.3269119847866526,5345,0
5781,1,0.0,0,0,-0.6983051349952885,1,0,2,1,1,1,1,1,1,0,0,3,-1.4291968531149475,2705,0
2503,1,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,0,2,2,2,1,0,1.4965435369435507,5999,0
931,0,0.0,1,1,1.6114458659210473,1,2,1,2,2,2,2,2,2,2,1,0,1.667790627692419,6106,0
1404,1,0.0,1,1,0.9225727603845962,1,0,2,1,1,1,1,1,1,2,0,0,-1.442121161850711,291,0
1332,0,0.0,1,1,-0.3741295559193116,1,2,2,1,1,1,1,1,1,2,1,1,-1.2401788378544039,4326,0
3765,1,0.0,0,0,-0.009432029458837478,1,2,1,0,2,0,0,0,0,0,1,0,0.5288359203532467,2245,1
4096,0,0.0,1,1,0.9630947077690933,1,2,0,2,0,2,0,0,2,1,1,0,0.1540309670161007,3264,0
1817,0,0.0,0,0,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,0,0,-1.4243502373390362,1492,0
791,1,0.0,0,0,0.23369965484814523,1,0,0,2,2,0,2,2,0,1,0,3,0.21380589491900745,2353,0
1716,1,0.0,0,0,-0.860392924533277,1,0,1,0,0,0,0,0,0,0,0,2,0.20088158618324406,5827,0
2603,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,2,0,0,0,1,2,-0.4744135452604073,4139,0
4836,1,0.0,1,0,0.9630947077690933,1,2,1,0,2,0,2,2,2,1,1,2,1.3979956828333528,4936,0
5219,1,0.0,1,0,-1.184568503609254,1,2,2,1,1,1,1,1,1,0,1,3,-1.3048003815332223,6295,0
2587,1,0.0,1,1,-1.0224807140712655,1,0,0,2,0,0,0,2,2,0,0,1,0.18472620026353948,4334,0
4327,1,0.0,1,1,1.0846605499225848,1,2,1,0,0,2,0,2,2,2,1,1,1.147587201077932,4818,0
5201,1,0.0,0,0,-1.0224807140712655,1,0,0,0,0,2,2,2,0,0,0,0,0.010248032330729906,3778,0
4135,1,0.0,1,1,1.5709239185365502,1,0,0,2,0,2,2,0,2,2,1,1,0.22188358787885973,4208,0
4947,1,0.0,1,1,-0.6983051349952885,1,0,1,2,0,0,2,2,2,1,0,2,1.2251330534925142,1151,0
4092,1,0.0,1,0,1.5709239185365502,1,2,0,2,2,0,2,2,0,2,0,1,0.30750713325329415,4469,0
641,0,0.0,0,0,0.11213381269465388,1,2,1,0,0,2,0,2,2,0,1,2,1.1718202799574888,3057,1
5183,0,0.0,1,1,1.1251824973070819,1,0,2,1,1,1,1,1,1,2,1,1,-1.445352239034652,201,0
4075,0,0.0,0,0,-0.860392924533277,1,0,0,0,0,2,2,0,2,1,0,1,0.02963449543437567,5483,0
3304,1,0.0,1,0,0.9630947077690933,1,2,1,0,2,0,0,2,2,1,0,1,1.173435818549459,4650,1
6724,1,0.0,1,0,1.165704444691579,1,0,0,2,2,0,2,2,2,2,1,3,0.5514534606408331,4016,0
3642,1,0.0,1,1,-0.0499539768433346,1,2,1,2,0,2,0,2,0,1,0,0,1.1007365819107886,2675,0
5885,1,0.0,0,0,-0.9414368193022712,1,0,1,0,0,0,0,0,0,0,1,2,0.2105748177350667,4893,0
1809,1,0.0,0,0,-1.225090450993751,1,0,2,1,1,1,1,1,1,0,1,3,-1.4324279302988885,3259,0
837,0,0.0,1,1,-0.8198709771487799,1,0,2,1,1,1,1,1,1,0,0,3,-1.4534299319945043,1963,1
2533,0,0.0,0,0,-1.2656123983782481,1,0,1,2,0,0,0,0,0,0,0,3,0.36566652256423055,5769,1
981,0,0.0,1,1,-1.2656123983782481,1,0,2,1,1,1,1,1,1,0,1,3,-1.4534299319945043,1475,0
1648,0,0.0,0,0,-1.184568503609254,1,0,2,1,1,1,1,1,1,0,1,3,-1.4211191601550952,4985,0
3188,1,0.0,0,0,0.8010069182311049,1,0,0,2,2,0,0,2,0,2,1,1,-0.023678278100649607,2900,0
6188,1,0.0,1,1,-1.1035246088402597,1,0,2,1,1,1,1,1,1,1,0,3,-1.4178880829711542,6208,0
506,1,0.0,1,0,1.6114458659210473,1,2,1,2,2,2,0,0,2,2,1,2,1.136278430934139,5739,0
541,1,0.0,1,1,1.5709239185365502,1,2,0,2,2,2,2,2,2,2,0,2,0.853559177339309,5295,0
418,1,0.0,1,0,1.6114458659210473,1,2,1,2,0,2,2,2,2,2,1,1,1.5482407718866056,6047,0
3915,1,0.0,1,1,0.5578752339241222,1,2,2,1,1,1,1,1,1,1,0,2,-1.2627963781419904,326,0
310,1,0.0,1,1,1.2467483394605732,1,2,0,2,2,2,0,2,2,2,0,1,0.6306148516473856,4515,0
123,1,0.0,0,0,-0.09047592422783171,1,0,1,2,2,2,0,0,0,0,1,1,0.6564634691189128,2085,0
6515,1,0.0,0,0,-1.2656123983782481,1,0,0,0,0,0,0,0,0,0,0,3,-0.593963401066221,3820,0
489,0,0.0,0,0,-0.8198709771487799,1,2,0,2,0,2,2,0,0,0,1,3,-0.07537551304370428,5593,1
3660,1,0.0,0,0,-1.1440465562247568,1,2,0,0,0,0,2,0,2,0,0,3,0.05063649712999134,2006,0
1165,1,0.0,1,0,0.7604849708466078,1,2,1,0,2,0,0,0,2,1,1,1,0.8519436387473381,3916,0
244,1,0.0,1,0,1.3277922342295674,1,0,2,1,1,1,1,1,1,2,1,1,-1.4081948514193317,760,0
4128,1,0.0,0,0,-0.6577831876107914,1,0,1,0,0,0,2,0,0,0,1,1,0.34143344368467365,318,0
3663,1,0.0,0,0,-1.225090450993751,1,0,2,1,1,1,1,1,1,1,0,3,-1.4227346987470657,3979,0
